id,file,line,type,source_text,revised_text,notes
JP-0629,src/pages/MarketPage.jsx,31,string_literal,全世界,,
JP-0630,src/pages/MarketPage.jsx,32,string_literal,債券,,
JP-0631,src/pages/MarketPage.jsx,34,string_literal,その他,,
JP-0632,src/pages/MarketPage.jsx,45,string_literal,半導体,,
JP-0633,src/pages/MarketPage.jsx,46,string_literal,自動車,,
JP-0634,src/pages/MarketPage.jsx,47,string_literal,銀行,,
JP-0635,src/pages/MarketPage.jsx,48,string_literal,商社,,
JP-0636,src/pages/MarketPage.jsx,49,string_literal,不動産,,
JP-0637,src/pages/MarketPage.jsx,50,string_literal,医薬品,,
JP-0638,src/pages/MarketPage.jsx,51,string_literal,通信,,
JP-0639,src/pages/MarketPage.jsx,52,string_literal,小売り,,
JP-0640,src/pages/MarketPage.jsx,53,string_literal,電力,,
JP-0641,src/pages/MarketPage.jsx,54,string_literal,食品,,
JP-0642,src/pages/MarketPage.jsx,55,string_literal,鉄鋼,,
JP-0643,src/pages/MarketPage.jsx,61,string_literal,証券口座,,
JP-0644,src/pages/MarketPage.jsx,62,string_literal,新NISA 口座開設,,
JP-0645,src/pages/MarketPage.jsx,63,string_literal,取引手数料 0円！最短翌日から取引可能,,
JP-0646,src/pages/MarketPage.jsx,69,string_literal,銀行,,
JP-0647,src/pages/MarketPage.jsx,70,string_literal,円定期 特別金利,,
JP-0648,src/pages/MarketPage.jsx,71,string_literal,年 0.45% (税引前) 6ヶ月ものキャンペーン,,
JP-0649,src/pages/MarketPage.jsx,77,string_literal,ローン,,
JP-0650,src/pages/MarketPage.jsx,78,string_literal,住宅ローン借り換え,,
JP-0651,src/pages/MarketPage.jsx,79,string_literal,変動金利 年0.29%〜 保証料0円プラン,,
JP-0652,src/pages/MarketPage.jsx,86,string_literal,米ハイテク株が反発、AI需要への期待続く,,
JP-0653,src/pages/MarketPage.jsx,87,string_literal,日銀、マイナス金利解除後の国債買い入れ額を維持,,
JP-0654,src/pages/MarketPage.jsx,88,string_literal,新NISA、成長投資枠の利用額が1兆円突破,,
JP-0655,src/pages/MarketPage.jsx,88,string_literal,日経,,
JP-0656,src/pages/MarketPage.jsx,89,string_literal,原油先物、中東情勢の緊迫化で3日続伸,,
JP-0657,src/pages/MarketPage.jsx,170,string_literal,ランキングデータが空のため、参考データを表示しています。,,
JP-0658,src/pages/MarketPage.jsx,176,string_literal,ランキングデータの取得に失敗しました。参考データを表示しています。,,
JP-0659,src/pages/MarketPage.jsx,212,string_literal,業種変動,,
JP-0660,src/pages/MarketPage.jsx,217,string_literal,上昇業種比率,,
JP-0661,src/pages/MarketPage.jsx,222,string_literal,上位ファンド1Y,,
JP-0662,src/pages/MarketPage.jsx,227,string_literal,平均資金流入,,
JP-0663,src/pages/MarketPage.jsx,228,string_literal,${inflowAvg >= 0 ? '+' : ''}${Math.round(inflowAvg).toLocaleString()}億,,
JP-0664,src/pages/MarketPage.jsx,240,string_literal,リスク局面,,
JP-0665,src/pages/MarketPage.jsx,247,string_literal,モメンタム,,
JP-0666,src/pages/MarketPage.jsx,249,string_literal,上位ファンド1Y,,
JP-0667,src/pages/MarketPage.jsx,254,string_literal,資金フロー,,
JP-0668,src/pages/MarketPage.jsx,255,string_literal,${topInflow >= 0 ? '+' : ''}${Math.round(topInflow).toLocaleString()}億,,
JP-0669,src/pages/MarketPage.jsx,256,string_literal,最大流入ファンド,,
JP-0670,src/pages/MarketPage.jsx,288,jsx_text,セクターヒートマップ,,
JP-0671,src/pages/MarketPage.jsx,290,jsx_text,本日の業種別騰落率 (サイズは時価総額),,
JP-0672,src/pages/MarketPage.jsx,334,jsx_text,地域別ヒートマップ,,
JP-0673,src/pages/MarketPage.jsx,336,jsx_text,本日の地域別騰落率 (1カ月),,
JP-0674,src/pages/MarketPage.jsx,380,jsx_text,市場の「先」を読む。,,
JP-0675,src/pages/MarketPage.jsx,381,jsx_text,機関投資家レベルのデータ分析とAI予測。,,
JP-0676,src/pages/MarketPage.jsx,383,jsx_text,詳細を見る,,
JP-0677,src/pages/MarketPage.jsx,393,jsx_text,ニュース・ピックアップ,,
JP-0678,src/pages/MarketPage.jsx,394,jsx_text,もっと見る,,
JP-0679,src/pages/MarketPage.jsx,426,jsx_text,リアルタイム示唆,,
JP-0680,src/pages/MarketPage.jsx,441,jsx_text,キャンペーン・ピックアップ,,
JP-0681,src/pages/MarketPage.jsx,479,jsx_text,センチメントスコアと資金流入の方向が一致しているかを先に確認すると、ノイズの多い日でも判断が安定します。,,
JP-0682,src/pages/MarketPage.jsx,487,jsx_text,AI 市場センチメント,,
JP-0683,src/pages/MarketPage.jsx,494,jsx_text,Risk Off (悲観),,
JP-0684,src/pages/MarketPage.jsx,495,jsx_text,Risk On (楽観),,
JP-0685,src/pages/MarketPage.jsx,527,jsx_text,今週の経済指標,,
JP-0686,src/pages/MarketPage.jsx,532,jsx_text,2/12 (水),,
JP-0687,src/pages/MarketPage.jsx,533,jsx_text,🇺🇸 消費者物価指数 (CPI),,
JP-0688,src/pages/MarketPage.jsx,534,jsx_text,注目度:,,
JP-0689,src/pages/MarketPage.jsx,540,jsx_text,2/15 (土),,
JP-0690,src/pages/MarketPage.jsx,541,jsx_text,🇯🇵 GDP 速報値,,
JP-0691,src/pages/MarketPage.jsx,547,jsx_text,主要インデックス,,
JP-0692,src/pages/MarketPage.jsx,550,string_literal,米国大型株,,
JP-0693,src/pages/MarketPage.jsx,551,string_literal,欧州主要株,,
JP-0694,src/pages/MarketPage.jsx,552,string_literal,英国主要株,,
JP-0695,src/pages/MyPage.jsx,58,string_literal,eMAXIS Slim 全世界株式,,
JP-0696,src/pages/MyPage.jsx,59,string_literal,ひふみプラス,,
JP-0697,src/pages/MyPage.jsx,60,string_literal,楽天・全米株式,,
JP-0698,src/pages/MyPage.jsx,66,string_literal,PayPayポイント,,
JP-0699,src/pages/MyPage.jsx,70,string_literal,クレジットカード,,
JP-0700,src/pages/MyPage.jsx,70,string_literal,スーパーA,,
JP-0701,src/pages/MyPage.jsx,70,string_literal,食費,,
JP-0702,src/pages/MyPage.jsx,71,string_literal,モバイル決済,,
JP-0703,src/pages/MyPage.jsx,71,string_literal,交通,,
JP-0704,src/pages/MyPage.jsx,71,string_literal,通勤定期,,
JP-0705,src/pages/MyPage.jsx,72,string_literal,クレジットカード,,
JP-0706,src/pages/MyPage.jsx,72,string_literal,ショッピング,,
JP-0707,src/pages/MyPage.jsx,72,string_literal,家電ストア,,
JP-0708,src/pages/MyPage.jsx,73,string_literal,その他,,
JP-0709,src/pages/MyPage.jsx,73,string_literal,サブスク,,
JP-0710,src/pages/MyPage.jsx,73,string_literal,口座振替,,
JP-0711,src/pages/MyPage.jsx,77,string_literal,ABC生命,,
JP-0712,src/pages/MyPage.jsx,77,string_literal,入院日額 1万円,,
JP-0713,src/pages/MyPage.jsx,77,string_literal,医療保険ライト,,
JP-0714,src/pages/MyPage.jsx,78,string_literal,XYZ保険,,
JP-0715,src/pages/MyPage.jsx,78,string_literal,就業不能保険,,
JP-0716,src/pages/MyPage.jsx,78,string_literal,月額 15万円,,
JP-0717,src/pages/MyPage.jsx,82,string_literal,PayPayポイント,,
JP-0718,src/pages/MyPage.jsx,83,string_literal,楽天ポイント,,
JP-0719,src/pages/MyPage.jsx,97,string_literal,金利 0.3% 低いローンへの借り換えチャンス,,
JP-0720,src/pages/MyPage.jsx,98,string_literal,来月、市場金利の上昇が予測されています,,
JP-0721,src/pages/MyPage.jsx,112,string_literal,中立,,
JP-0722,src/pages/MyPage.jsx,112,string_literal,慎重,,
JP-0723,src/pages/MyPage.jsx,112,string_literal,順調,,
JP-0724,src/pages/MyPage.jsx,119,string_literal,やや高め,,
JP-0725,src/pages/MyPage.jsx,119,string_literal,中程度,,
JP-0726,src/pages/MyPage.jsx,119,string_literal,低め,,
JP-0727,src/pages/MyPage.jsx,123,string_literal,単一テーマ集中が高めです。低相関アセットを10〜15%追加して分散を強化。,,
JP-0728,src/pages/MyPage.jsx,124,string_literal,現状の分散は良好です。定期積立ルールを維持し、急な比率変更を避ける。,,
JP-0729,src/pages/MyPage.jsx,126,string_literal,返済負担率が高めです。新規投資額より先に返済余力の確保を優先。,,
JP-0730,src/pages/MyPage.jsx,127,string_literal,負債比率は許容範囲です。積立比率の最適化に集中できます。,,
JP-0731,src/pages/MyPage.jsx,129,string_literal,高リターン銘柄の利益確定ルール（例: +25%で一部利確）を設定。,,
JP-0732,src/pages/MyPage.jsx,130,string_literal,リターン改善余地あり。低コスト商品中心に積立額を段階的に増額。,,
JP-0733,src/pages/MyPage.jsx,133,string_literal,中,,
JP-0734,src/pages/MyPage.jsx,133,string_literal,高,,
JP-0735,src/pages/MyPage.jsx,150,string_literal,中立,,
JP-0736,src/pages/MyPage.jsx,151,string_literal,主要指数は方向感に欠ける一日,,
JP-0737,src/pages/MyPage.jsx,152,string_literal,材料待ち相場のため、分散とポジション管理を優先する局面です。,,
JP-0738,src/pages/MyPage.jsx,155,string_literal,やや強気,,
JP-0739,src/pages/MyPage.jsx,156,string_literal,大型株中心に買いが優勢,,
JP-0740,src/pages/MyPage.jsx,157,string_literal,短期の過熱感に注意しつつ、押し目待ちの姿勢が有効です。,,
JP-0741,src/pages/MyPage.jsx,160,string_literal,やや慎重,,
JP-0742,src/pages/MyPage.jsx,161,string_literal,金利・為替の変動が意識される展開,,
JP-0743,src/pages/MyPage.jsx,162,string_literal,値動きの大きい銘柄は比率管理を厳格にするのが安全です。,,
JP-0744,src/pages/MyPage.jsx,179,string_literal,${d.getMonth() + 1}月,,
JP-0745,src/pages/MyPage.jsx,216,string_literal,健全,,
JP-0746,src/pages/MyPage.jsx,223,string_literal,注意,,
JP-0747,src/pages/MyPage.jsx,229,string_literal,警戒,,
JP-0748,src/pages/MyPage.jsx,243,string_literal,収入,,
JP-0749,src/pages/MyPage.jsx,244,string_literal,現在の雇用形態は？,,
JP-0750,src/pages/MyPage.jsx,246,string_literal,正社員（勤続3年以上）,,
JP-0751,src/pages/MyPage.jsx,246,string_literal,雇用の継続性が高い,,
JP-0752,src/pages/MyPage.jsx,247,string_literal,正社員（勤続1年以上）/契約社員,,
JP-0753,src/pages/MyPage.jsx,247,string_literal,雇用の安定性は中程度,,
JP-0754,src/pages/MyPage.jsx,248,string_literal,収入変動リスクがある,,
JP-0755,src/pages/MyPage.jsx,248,string_literal,自営業・フリーランス（収入変動あり）,,
JP-0756,src/pages/MyPage.jsx,249,string_literal,無職・収入不安定,,
JP-0757,src/pages/MyPage.jsx,249,string_literal,返済原資の証明が難しい,,
JP-0758,src/pages/MyPage.jsx,253,string_literal,収入,,
JP-0759,src/pages/MyPage.jsx,254,string_literal,年収レンジは？,,
JP-0760,src/pages/MyPage.jsx,256,string_literal,800万円以上,,
JP-0761,src/pages/MyPage.jsx,256,string_literal,返済余力が高い,,
JP-0762,src/pages/MyPage.jsx,257,string_literal,500〜799万円,,
JP-0763,src/pages/MyPage.jsx,257,string_literal,返済余力は十分,,
JP-0764,src/pages/MyPage.jsx,258,string_literal,300〜499万円,,
JP-0765,src/pages/MyPage.jsx,258,string_literal,返済余力は限定的,,
JP-0766,src/pages/MyPage.jsx,259,string_literal,300万円未満,,
JP-0767,src/pages/MyPage.jsx,259,string_literal,返済余力が不足しやすい,,
JP-0768,src/pages/MyPage.jsx,263,string_literal,負債,,
JP-0769,src/pages/MyPage.jsx,264,string_literal,現在の返済負担率（DTI）は？,,
JP-0770,src/pages/MyPage.jsx,266,string_literal,20%未満,,
JP-0771,src/pages/MyPage.jsx,266,string_literal,DTIが低く審査で有利,,
JP-0772,src/pages/MyPage.jsx,267,string_literal,標準的な返済負担率,,
JP-0773,src/pages/MyPage.jsx,268,string_literal,返済負担がやや高い,,
JP-0774,src/pages/MyPage.jsx,269,string_literal,35%以上,,
JP-0775,src/pages/MyPage.jsx,269,string_literal,返済比率が高く否決要因になりやすい,,
JP-0776,src/pages/MyPage.jsx,273,string_literal,信用,,
JP-0777,src/pages/MyPage.jsx,274,string_literal,過去24ヶ月で延滞はありましたか？,,
JP-0778,src/pages/MyPage.jsx,276,string_literal,延滞なし,,
JP-0779,src/pages/MyPage.jsx,276,string_literal,支払い履歴が良好,,
JP-0780,src/pages/MyPage.jsx,277,string_literal,1回のみ（軽微）,,
JP-0781,src/pages/MyPage.jsx,277,string_literal,軽微な遅延履歴がある,,
JP-0782,src/pages/MyPage.jsx,278,string_literal,延滞履歴が審査に強く影響,,
JP-0783,src/pages/MyPage.jsx,278,string_literal,複数回ある,,
JP-0784,src/pages/MyPage.jsx,282,string_literal,信用,,
JP-0785,src/pages/MyPage.jsx,283,string_literal,過去6ヶ月のローン申込み回数は？,,
JP-0786,src/pages/MyPage.jsx,285,string_literal,0〜1回,,
JP-0787,src/pages/MyPage.jsx,285,string_literal,短期多重申込リスクが低い,,
JP-0788,src/pages/MyPage.jsx,286,string_literal,2〜3回,,
JP-0789,src/pages/MyPage.jsx,286,string_literal,申込件数がやや多い,,
JP-0790,src/pages/MyPage.jsx,287,string_literal,4回以上,,
JP-0791,src/pages/MyPage.jsx,287,string_literal,短期多重申込の懸念がある,,
JP-0792,src/pages/MyPage.jsx,291,string_literal,資産,,
JP-0793,src/pages/MyPage.jsx,292,string_literal,生活防衛資金（3〜6ヶ月分）はありますか？,,
JP-0794,src/pages/MyPage.jsx,294,string_literal,不測時の返済継続力が高い,,
JP-0795,src/pages/MyPage.jsx,294,string_literal,十分にある,,
JP-0796,src/pages/MyPage.jsx,295,string_literal,一定のバッファはある,,
JP-0797,src/pages/MyPage.jsx,295,string_literal,一部ある,,
JP-0798,src/pages/MyPage.jsx,296,string_literal,ほぼない,,
JP-0799,src/pages/MyPage.jsx,296,string_literal,緊急時の返済余力が不足,,
JP-0800,src/pages/MyPage.jsx,300,string_literal,属性,,
JP-0801,src/pages/MyPage.jsx,301,string_literal,頭金（または自己資金）はどの程度ありますか？,,
JP-0802,src/pages/MyPage.jsx,303,string_literal,借入額の20%以上,,
JP-0803,src/pages/MyPage.jsx,303,string_literal,自己資金比率が高く与信にプラス,,
JP-0804,src/pages/MyPage.jsx,304,string_literal,借入額の10〜20%,,
JP-0805,src/pages/MyPage.jsx,304,string_literal,自己資金は平均的,,
JP-0806,src/pages/MyPage.jsx,305,string_literal,10%未満,,
JP-0807,src/pages/MyPage.jsx,305,string_literal,借入依存度が高い,,
JP-0808,src/pages/MyPage.jsx,309,string_literal,最終確認,,
JP-0809,src/pages/MyPage.jsx,310,string_literal,健康状態・勤務先情報の提出に問題はありませんか？,,
JP-0810,src/pages/MyPage.jsx,312,string_literal,問題なし,,
JP-0811,src/pages/MyPage.jsx,312,string_literal,必要書類の整備が見込める,,
JP-0812,src/pages/MyPage.jsx,313,string_literal,一部不明点あり,,
JP-0813,src/pages/MyPage.jsx,313,string_literal,追加確認が必要になる可能性,,
JP-0814,src/pages/MyPage.jsx,314,string_literal,審査手続きの遅延・否決リスク,,
JP-0815,src/pages/MyPage.jsx,314,string_literal,提出が難しい項目がある,,
JP-0816,src/pages/MyPage.jsx,332,string_literal,高め,,
JP-0817,src/pages/MyPage.jsx,333,string_literal,標準,,
JP-0818,src/pages/MyPage.jsx,334,string_literal,要改善,,
JP-0819,src/pages/MyPage.jsx,376,jsx_text,ローン承認可能性診断,,
JP-0820,src/pages/MyPage.jsx,377,jsx_text,8つの質問で、現在の属性ベースの,,
JP-0821,src/pages/MyPage.jsx,379,jsx_text,を表示します。,,
JP-0822,src/pages/MyPage.jsx,379,jsx_text,承認可能性の目安,,
JP-0823,src/pages/MyPage.jsx,380,jsx_text,参考値です。審査結果を保証するものではありません。,,
JP-0824,src/pages/MyPage.jsx,384,jsx_text,診断スタート,,
JP-0825,src/pages/MyPage.jsx,419,jsx_text,診断中...,,
JP-0826,src/pages/MyPage.jsx,420,jsx_text,入力データを解析しています,,
JP-0827,src/pages/MyPage.jsx,427,jsx_text,ローン承認可能性（推定）,,
JP-0828,src/pages/MyPage.jsx,436,jsx_text,判定理由 Top 3,,
JP-0829,src/pages/MyPage.jsx,447,jsx_text,もう一度診断する,,
JP-0830,src/pages/MyPage.jsx,482,string_literal,あなたの総損益率は ${totalReturnRate >= 0 ? '+' : ''}${totalReturnRate.toFixed(1)}% です。,,
JP-0831,src/pages/MyPage.jsx,483,string_literal,負債比率 (DTI) は ${Number(summaryDti).toFixed(1)}% で、${Number(summaryDti) >= 35 ? '返済余力の確保が優先' : '許容レンジ内'}です。,,
JP-0832,src/pages/MyPage.jsx,484,string_literal,最大集中比率は ${concentration.toFixed(1)}% で、${concentration >= 55 ? '分散強化が必要' : '分散状態は比較的良好'}です。,,
JP-0833,src/pages/MyPage.jsx,537,string_literal,保存済みレポートを表示中,,
JP-0834,src/pages/MyPage.jsx,540,string_literal,ローカル生成レポートを表示中,,
JP-0835,src/pages/MyPage.jsx,555,string_literal,順調,,
JP-0836,src/pages/MyPage.jsx,558,string_literal,良好,,
JP-0837,src/pages/MyPage.jsx,559,string_literal,慎重,,
JP-0838,src/pages/MyPage.jsx,562,string_literal,要注意,,
JP-0839,src/pages/MyPage.jsx,563,string_literal,標準,,
JP-0840,src/pages/MyPage.jsx,565,string_literal,低,,
JP-0841,src/pages/MyPage.jsx,568,string_literal,高,,
JP-0842,src/pages/MyPage.jsx,573,string_literal,高,,
JP-0843,src/pages/MyPage.jsx,576,string_literal,低,,
JP-0844,src/pages/MyPage.jsx,603,jsx_text,総合レポート,,
JP-0845,src/pages/MyPage.jsx,608,jsx_text,投資元本,,
JP-0846,src/pages/MyPage.jsx,612,jsx_text,現在価値,,
JP-0847,src/pages/MyPage.jsx,616,jsx_text,総損益,,
JP-0848,src/pages/MyPage.jsx,622,jsx_text,損益率,,
JP-0849,src/pages/MyPage.jsx,633,jsx_text,ファンド概要,,
JP-0850,src/pages/MyPage.jsx,637,jsx_text,保有銘柄数,,
JP-0851,src/pages/MyPage.jsx,641,jsx_text,ウォッチリスト,,
JP-0852,src/pages/MyPage.jsx,645,jsx_text,最高リターン,,
JP-0853,src/pages/MyPage.jsx,652,jsx_text,保険概要,,
JP-0854,src/pages/MyPage.jsx,656,jsx_text,登録保険数,,
JP-0855,src/pages/MyPage.jsx,660,jsx_text,満期間近,,
JP-0856,src/pages/MyPage.jsx,664,jsx_text,負債比率 (DTI),,
JP-0857,src/pages/MyPage.jsx,673,jsx_text,資産成長トレンド (6ヶ月),,
JP-0858,src/pages/MyPage.jsx,686,string_literal,${Math.round(v / 10000)}万,,
JP-0859,src/pages/MyPage.jsx,693,jsx_text,投資元本と現在価値を基準に、6ヶ月の資産推移イメージを表示しています。,,
JP-0860,src/pages/MyPage.jsx,701,jsx_text,株式パフォーマンス,,
JP-0861,src/pages/MyPage.jsx,707,jsx_text,銘柄コード,,
JP-0862,src/pages/MyPage.jsx,708,jsx_text,投資額,,
JP-0863,src/pages/MyPage.jsx,709,jsx_text,現在価値,,
JP-0864,src/pages/MyPage.jsx,710,jsx_text,損益,,
JP-0865,src/pages/MyPage.jsx,711,jsx_text,損益率,,
JP-0866,src/pages/MyPage.jsx,717,jsx_text,株式ウォッチリストがまだありません。株式ページで追加すると、ここに表示されます。,,
JP-0867,src/pages/MyPage.jsx,748,jsx_text,"※ 各銘柄は比較のため基準投資額を一律 ¥100,000 として表示しています。",,
JP-0868,src/pages/MyPage.jsx,757,jsx_text,資産配分,,
JP-0869,src/pages/MyPage.jsx,788,jsx_text,詳細アセット分析,,
JP-0870,src/pages/MyPage.jsx,793,string_literal,※ 現在は表示用データです。Supabase連携後に実データへ切り替わります。,,
JP-0871,src/pages/MyPage.jsx,794,string_literal,※ 表示データはユーザー保存情報をもとに更新されます。,,
JP-0872,src/pages/MyPage.jsx,798,jsx_text,クイックインサイト,,
JP-0873,src/pages/MyPage.jsx,799,jsx_text,現在はファンド中心の構成です。リスクを抑えたい場合は、値動きの異なる資産の比率を高めると変動幅の平準化が期待できます。,,
JP-0874,src/pages/MyPage.jsx,808,jsx_text,AI リポート（Beta）,,
JP-0875,src/pages/MyPage.jsx,815,jsx_text,日次自動更新,,
JP-0876,src/pages/MyPage.jsx,822,jsx_text,市場トーン,,
JP-0877,src/pages/MyPage.jsx,831,jsx_text,ポートフォリオリスク,,
JP-0878,src/pages/MyPage.jsx,840,jsx_text,リスクスコア,,
JP-0879,src/pages/MyPage.jsx,849,jsx_text,信頼度,,
JP-0880,src/pages/MyPage.jsx,860,jsx_text,Daily Market (共通),,
JP-0881,src/pages/MyPage.jsx,867,jsx_text,Personalized (個別),,
JP-0882,src/pages/MyPage.jsx,923,jsx_text,総合レポート,,
JP-0883,src/pages/MyPage.jsx,928,jsx_text,投資元本,,
JP-0884,src/pages/MyPage.jsx,932,jsx_text,現在価値,,
JP-0885,src/pages/MyPage.jsx,936,jsx_text,総損益,,
JP-0886,src/pages/MyPage.jsx,942,jsx_text,損益率,,
JP-0887,src/pages/MyPage.jsx,951,jsx_text,ファンド概要,,
JP-0888,src/pages/MyPage.jsx,955,jsx_text,保有銘柄数,,
JP-0889,src/pages/MyPage.jsx,959,jsx_text,ウォッチリスト,,
JP-0890,src/pages/MyPage.jsx,963,jsx_text,最高リターン,,
JP-0891,src/pages/MyPage.jsx,972,jsx_text,株式パフォーマンス,,
JP-0892,src/pages/MyPage.jsx,978,jsx_text,銘柄コード,,
JP-0893,src/pages/MyPage.jsx,979,jsx_text,投資額,,
JP-0894,src/pages/MyPage.jsx,980,jsx_text,現在価値,,
JP-0895,src/pages/MyPage.jsx,981,jsx_text,損益,,
JP-0896,src/pages/MyPage.jsx,982,jsx_text,損益率,,
JP-0897,src/pages/MyPage.jsx,988,jsx_text,株式ウォッチリストがまだありません。株式ページで追加すると、ここに表示されます。,,
JP-0898,src/pages/MyPage.jsx,1020,jsx_text,ファンドウォッチリスト,,
JP-0899,src/pages/MyPage.jsx,1036,string_literal,ウォッチリストから削除,,
JP-0900,src/pages/MyPage.jsx,1049,jsx_text,資産成長トレンド (6ヶ月),,
JP-0901,src/pages/MyPage.jsx,1062,string_literal,${Math.round(v / 10000)}万,,
JP-0902,src/pages/MyPage.jsx,1074,jsx_text,資産配分,,
JP-0903,src/pages/MyPage.jsx,1102,jsx_text,最高リターン:,,
JP-0904,src/pages/MyPage.jsx,1110,jsx_text,関心商品リスト,,
JP-0905,src/pages/MyPage.jsx,1128,jsx_text,まだ保存された関心商品はありません。,,
JP-0906,src/pages/MyPage.jsx,1156,string_literal,食費,,
JP-0907,src/pages/MyPage.jsx,1206,string_literal,${Number(k.split('-')[1])}月,,
JP-0908,src/pages/MyPage.jsx,1215,string_literal,その他,,
JP-0909,src/pages/MyPage.jsx,1227,string_literal,データなし,,
JP-0910,src/pages/MyPage.jsx,1243,string_literal,支出名と金額を入力してください。,,
JP-0911,src/pages/MyPage.jsx,1263,string_literal,保険名を入力してください。,,
JP-0912,src/pages/MyPage.jsx,1288,string_literal,ポイント名と残高を入力してください。,,
JP-0913,src/pages/MyPage.jsx,1315,jsx_text,支出トラッカー,,
JP-0914,src/pages/MyPage.jsx,1320,jsx_text,+ 支出を追加,,
JP-0915,src/pages/MyPage.jsx,1327,string_literal,支出名,,
JP-0916,src/pages/MyPage.jsx,1328,string_literal,金額,,
JP-0917,src/pages/MyPage.jsx,1330,jsx_text,食費,,
JP-0918,src/pages/MyPage.jsx,1330,string_literal,食費,,
JP-0919,src/pages/MyPage.jsx,1331,jsx_text,ショッピング,,
JP-0920,src/pages/MyPage.jsx,1331,string_literal,ショッピング,,
JP-0921,src/pages/MyPage.jsx,1332,jsx_text,交通,,
JP-0922,src/pages/MyPage.jsx,1332,string_literal,交通,,
JP-0923,src/pages/MyPage.jsx,1333,jsx_text,その他,,
JP-0924,src/pages/MyPage.jsx,1333,string_literal,その他,,
JP-0925,src/pages/MyPage.jsx,1336,string_literal,支払い手段 (任意),,
JP-0926,src/pages/MyPage.jsx,1338,string_literal,保存中...,,
JP-0927,src/pages/MyPage.jsx,1338,string_literal,支出を追加,,
JP-0928,src/pages/MyPage.jsx,1346,jsx_text,今月の支出,,
JP-0929,src/pages/MyPage.jsx,1350,jsx_text,予算目標,,
JP-0930,src/pages/MyPage.jsx,1360,string_literal,予算目標(円),,
JP-0931,src/pages/MyPage.jsx,1365,jsx_text,予算保存,,
JP-0932,src/pages/MyPage.jsx,1380,jsx_text,月次支出トレンド (6ヶ月),,
JP-0933,src/pages/MyPage.jsx,1381,jsx_text,単位: 円,,
JP-0934,src/pages/MyPage.jsx,1422,jsx_text,カテゴリ,,
JP-0935,src/pages/MyPage.jsx,1436,jsx_text,選択した月のカテゴリ支出データはまだありません。,,
JP-0936,src/pages/MyPage.jsx,1443,jsx_text,最近の支出,,
JP-0937,src/pages/MyPage.jsx,1446,jsx_text,支出データがまだありません。,,
JP-0938,src/pages/MyPage.jsx,1451,string_literal,w-10 h-10 rounded-full flex items-center justify-center ${tx.category === '食費' ? 'bg-orange-100 dark:bg-orange-900/30 text-orange-600 dark:text-orange-400' : 'bg-purple-100 dark:bg-purple-900/30 text-purple-600 dark:text-purple-400'},,
JP-0939,src/pages/MyPage.jsx,1452,string_literal,食費,,
JP-0940,src/pages/MyPage.jsx,1476,jsx_text,ポイント管理,,
JP-0941,src/pages/MyPage.jsx,1481,jsx_text,+ 追加,,
JP-0942,src/pages/MyPage.jsx,1487,string_literal,ポイント名,,
JP-0943,src/pages/MyPage.jsx,1488,string_literal,残高,,
JP-0944,src/pages/MyPage.jsx,1491,string_literal,ポイントを追加,,
JP-0945,src/pages/MyPage.jsx,1491,string_literal,保存中...,,
JP-0946,src/pages/MyPage.jsx,1497,jsx_text,総ポイント,,
JP-0947,src/pages/MyPage.jsx,1502,jsx_text,30日以内に失効,,
JP-0948,src/pages/MyPage.jsx,1510,jsx_text,ポイントデータがまだありません。,,
JP-0949,src/pages/MyPage.jsx,1537,jsx_text,+ 追加,,
JP-0950,src/pages/MyPage.jsx,1544,string_literal,保険名,,
JP-0951,src/pages/MyPage.jsx,1545,string_literal,保険会社,,
JP-0952,src/pages/MyPage.jsx,1546,string_literal,月額保険料,,
JP-0953,src/pages/MyPage.jsx,1548,string_literal,補償概要,,
JP-0954,src/pages/MyPage.jsx,1550,string_literal,保存中...,,
JP-0955,src/pages/MyPage.jsx,1550,string_literal,保険を追加,,
JP-0956,src/pages/MyPage.jsx,1556,jsx_text,保険データがまだありません。,,
JP-0957,src/pages/MyPage.jsx,1581,string_literal,満期: ${ins.maturity_date},,
JP-0958,src/pages/MyPage.jsx,1581,string_literal,満期: -,,
JP-0959,src/pages/MyPage.jsx,1627,string_literal,金利上昇シナリオ,,
JP-0960,src/pages/MyPage.jsx,1632,string_literal,金利+0.5%想定,,
JP-0961,src/pages/MyPage.jsx,1635,string_literal,収入減少シナリオ,,
JP-0962,src/pages/MyPage.jsx,1640,string_literal,年収-20%想定,,
JP-0963,src/pages/MyPage.jsx,1685,jsx_text,あなたの収入,,
JP-0964,src/pages/MyPage.jsx,1688,jsx_text,昨年の年収 (税引前),,
JP-0965,src/pages/MyPage.jsx,1703,jsx_text,万円,,
JP-0966,src/pages/MyPage.jsx,1710,string_literal,保存中...,,
JP-0967,src/pages/MyPage.jsx,1710,string_literal,年収を保存,,
JP-0968,src/pages/MyPage.jsx,1717,jsx_text,負債状況,,
JP-0969,src/pages/MyPage.jsx,1721,jsx_text,残債総額,,
JP-0970,src/pages/MyPage.jsx,1739,string_literal,残債総額(円),,
JP-0971,src/pages/MyPage.jsx,1744,jsx_text,保存,,
JP-0972,src/pages/MyPage.jsx,1752,jsx_text,返済負担率 (DTI),,
JP-0973,src/pages/MyPage.jsx,1771,jsx_text,健全 0-20%,,
JP-0974,src/pages/MyPage.jsx,1772,jsx_text,注意 20-35%,,
